"id","kecamatan_id","kelurahan","kd_pos"
"14482","1101","Bagoang","16670"
"14483","1101","Barengkok","16670"
"14484","1101","Cikopomayak","16670"
"14485","1101","Curug","16670"
"14486","1101","Jasinga","16670"
"14487","1101","Jugala Jaya","16670"
"14488","1101","Kalongsawah","16670"
"14489","1101","Koleang","16670"
"14490","1101","Neglasari","16670"
"14491","1101","Pamagersari","16670"
"14492","1101","Pangaur","16670"
"14493","1101","Pangradin","16670"
"14494","1101","Setu","16670"
"14495","1101","Sipak","16670"
"14496","1101","Tegalwangi","16670"
"14497","1101","Wirajaya","16670"
"14498","1102","Balekambang","16830"
"14499","1102","Bendungan","16830"
"14500","1102","Cibodas","16830"
"14501","1102","Jonggol","16830"
"14502","1102","Singajaya","16830"
"14503","1102","Singasari","16830"
"14504","1102","Sirnagalih","16830"
"14505","1102","Sukagalih","16830"
"14506","1102","Sukajaya","16830"
"14507","1102","Sukamaju","16830"
"14508","1102","Sukamanah","16830"
"14509","1102","Sukanegara","16830"
"14510","1102","Sukasirna","16830"
"14511","1102","Weninggalih","16830"
"14512","1103","Atang Senjaya","16310"
"14513","1103","Bojong","16310"
"14514","1103","Jampang","16310"
"14515","1103","Kemang","16310"
"14516","1103","Pabuaran","16310"
"14517","1103","Parakan Jaya","16310"
"14518","1103","Pondok Udik","16310"
"14519","1103","Semplak Barat","16310"
"14520","1103","Tegal","16310"
"14521","1104","Bantar Jati","16710"
"14522","1104","Bojong","16710"
"14523","1104","Cikahuripan","16710"
"14524","1104","Kembang Kuning","16710"
"14525","1104","Klapanunggal","16710"
"14526","1104","Leuwikaret","16710"
"14527","1104","Ligarmukti","16710"
"14528","1104","Lulut","16710"
"14529","1104","Nambo","16710"
"14530","1105","Barengkok","16640"
"14531","1105","Cibeber 1","16640"
"14532","1105","Cibeber 2","16640"
"14533","1105","Karacak","16640"
"14534","1105","Karehkel","16640"
"14535","1105","Karyasari","16640"
"14536","1105","Leuwiliang","16640"
"14537","1105","Leuwimekar","16640"
"14538","1105","Pabangbon","16640"
"14539","1105","Purasari","16640"
"14540","1105","Puraseda","16640"
"14541","1106","Babakan Sadeng","16640"
"14542","1106","Kalong 1","16640"
"14543","1106","Kalong 2","16640"
"14544","1106","Leuwisadeng","16640"
"14545","1106","Sadeng","16640"
"14546","1106","Sadengkolot","16640"
"14547","1106","Sibanteng","16640"
"14548","1106","Wangun Jaya","16640"
"14549","1107","Cipayung (Cipayung Datar)","16770"
"14550","1107","Cipayung Girang","16770"
"14551","1107","Gadog","16770"
"14552","1107","Kuta","16770"
"14553","1107","Megamendung","16770"
"14554","1107","Pasir Angin","16770"
"14555","1107","Sukagalih","16770"
"14556","1107","Sukakarya","16770"
"14557","1107","Sukamahi","16770"
"14558","1107","Sukamaju","16770"
"14559","1107","Sukamanah","16770"
"14560","1107","Sukaresmi","16770"
"14561","1108","Bantar Karet","16650"
"14562","1108","Batu Tulis","16650"
"14563","1108","Cisarua","16650"
"14564","1108","Curug Bitung","16650"
"14565","1108","Hambaro","16650"
"14566","1108","Kalong Liud","16650"
"14567","1108","Malasari","16650"
"14568","1108","Nanggung","16650"
"14569","1108","Pangkal Jaya","16650"
"14570","1108","Parakan Muncang","16650"
"14571","1108","Sukaluyu","16650"
"14572","1109","Ciasihan","16810"
"14573","1109","Ciasmara","16810"
"14574","1109","Cibening","16810"
"14575","1109","Cibitung Kulon","16810"
"14576","1109","Cibitung Wetan","16810"
"14577","1109","Cibunian","16810"
"14578","1109","Cimayang","16810"
"14579","1109","Gunung Bunder 1","16810"
"14580","1109","Gunung Bunder 2","16810"
"14581","1109","Gunung Menyan","16810"
"14582","1109","Gunung Picung","16810"
"14583","1109","Gunung Sari","16810"
"14584","1109","Pamijahan","16810"
"14585","1109","Pasarean","16810"
"14586","1109","Purwabakti","16810"
"14587","1110","Bojong Indah","16330"
"14588","1110","Bojong Sempu","16330"
"14589","1110","Cogreg","16330"
"14590","1110","Iwul","16330"
"14591","1110","Jabon Mekar","16330"
"14592","1110","Pamagersari","16330"
"14593","1110","Parung","16330"
"14594","1110","Waru","16330"
"14595","1110","Warujaya","16330"
"14596","1111","Cibunar","16360"
"14597","1111","Cikuda","16360"
"14598","1111","Dago","16360"
"14599","1111","Gintung Cilejet","16360"
"14600","1111","Gorowong","16360"
"14601","1111","Jagabaya","16360"
"14602","1111","Jagabita","16360"
"14603","1111","Kabasiran","16360"
"14604","1111","Lumpang","16360"
"14605","1111","Parungpanjang","16360"
"14606","1111","Pingku","16360"
"14607","1112","Bantarjaya","16310"
"14608","1112","Bantarsari","16310"
"14609","1112","Candali","16310"
"14610","1112","Cimulang","16310"
"14611","1112","Mekarsari","16310"
"14612","1112","Pasirgaok","16310"
"14613","1112","Rancabungur","16310"
"14614","1113","Cibodas","16350"
"14615","1113","Cidokom","16350"
"14616","1113","Cipinang","16350"
"14617","1113","Gobang","16350"
"14618","1113","Kampung Sawah","16350"
"14619","1113","Kerta Jaya","16350"
"14620","1113","Leuwibatu","16350"
"14621","1113","Mekar Sari","16350"
"14622","1113","Mekarjaya","16350"
"14623","1113","Rabak","16350"
"14624","1113","Rumpin","16350"
"14625","1113","Sukamulya","16350"
"14626","1113","Sukasari","16350"
"14627","1113","Taman Sari","16350"
"14628","1114","Cileuksa","16660"
"14629","1114","Cisarua","16660"
"14630","1114","Harkatjaya","16660"
"14631","1114","Jayaraharja","16660"
"14632","1114","Kiara Pandak","16660"
"14633","1114","Kiarasari","16660"
"14634","1114","Pasir Madang","16660"
"14635","1114","Sipayung","16660"
"14636","1114","Sukajaya","16660"
"14637","1114","Sukamulih","16660"
"14638","1114","Urug","16660"
"14639","1115","Cibadak","16830"
"14640","1115","Pabuaran","16830"
"14641","1115","Sirnajaya","16830"
"14642","1115","Sukadamai","16830"
"14643","1115","Sukaharja","16830"
"14644","1115","Sukamakmur","16830"
"14645","1115","Sukamulya","16830"
"14646","1115","Sukaresmi","16830"
"14647","1115","Sukawangi","16830"
"14648","1115","Wargajaya","16830"
"14649","1116","Cadas Ngampar","16710"
"14650","1116","Cibanon","16710"
"14651","1116","Cijujung","16710"
"14652","1116","Cikeas","16710"
"14653","1116","Cilebut Barat","16710"
"14654","1116","Cilebut Timur","16710"
"14655","1116","Cimandala","16710"
"14656","1116","Gunung Geulis","16710"
"14657","1116","Nagrak","16710"
"14658","1116","Pasir Jambu","16710"
"14659","1116","Pasirlaja","16710"
"14660","1116","Sukaraja","16710"
"14661","1116","Sukatani","16710"
"14662","1117","Citayam","16320"
"14663","1117","Kalisuren","16320"
"14664","1117","Nanggerang","16320"
"14665","1117","Sasak Panjang","16320"
"14666","1117","Sukmajaya","16320"
"14667","1117","Tajur Halang","16320"
"14668","1117","Tonjong","16320"
"14669","1118","Pasireurih","16610"
"14670","1118","Sirnagalih","16610"
"14671","1118","Sukajadi","16610"
"14672","1118","Sukajaya","16610"
"14673","1118","Sukaluyu","16610"
"14674","1118","Sukamantri","16610"
"14675","1118","Sukaresmi","16610"
"14676","1118","Tamansari","16610"
"14677","1119","Antajaya","16840"
"14678","1119","Buanajaya","16840"
"14679","1119","Cibadak","16840"
"14680","1119","Pasir Tanjung","16840"
"14681","1119","Selawangi","16840"
"14682","1119","Sirnarasa","16840"
"14683","1119","Sirnasari","16840"
"14684","1119","Sukarasa","16840"
"14685","1119","Tanjungrasa","16840"
"14686","1119","Tanjungsari","16840"
"14687","1120","Babakan","16370"
"14688","1120","Batok","16370"
"14689","1120","Bojong","16370"
"14690","1120","Cilaku","16370"
"14691","1120","Ciomas","16370"
"14692","1120","Singabangsa","16370"
"14693","1120","Singabraja","16370"
"14694","1120","Tapos","16370"
"14695","1120","Tenjo","16370"
"14696","1121","Cibitung Tengah","16370"
"14697","1121","Cinangneng","16370"
"14698","1121","Gunung Mulya","16370"
"14699","1121","Gunungmalang","16370"
"14700","1121","Situdaun","16370"
"14701","1121","Tapos I","16370"
"14702","1121","Tapos II","16370"
"14703","1122","Banjaranyar","46383"
"14704","1122","Banjarsari","46383"
"14705","1122","Cibadak","46383"
"14706","1122","Cicapar","46383"
"14707","1122","Cigayam","46383"
"14708","1122","Ciherang","46383"
"14709","1122","Cikaso","46383"
"14710","1122","Cikupa","46383"
"14711","1122","Ciulu","46383"
"14712","1122","Kalijaya","46383"
"14713","1122","Karyamukti","46383"
"14714","1122","Kawasen","46383"
"14715","1122","Langkapsari","46383"
"14716","1122","Pasawahan","46383"
"14717","1122","Purwasari","46383"
"14718","1122","Ratawangi","46383"
"14719","1122","Sindangasih","46383"
"14720","1122","Sindanghayu","46383"
"14721","1122","Sindangrasa","46383"
"14722","1122","Sindangsari","46383"
"14723","1122","Sukasari","46383"
"14724","1122","Tanjungasari","46383"
"14725","1123","Baregbeg","46274"
"14726","1123","Jelat","46274"
"14727","1123","Karangampel","46274"
"14728","1123","Mekarjaya","46274"
"14729","1123","Petirhilir","46274"
"14730","1123","Pusakanagara","46274"
"14731","1123","Saguling","46274"
"14732","1123","Sukamaju","46274"
"14733","1123","Sukamulya","46274"
"14734","1124","Benteng","46217"
"14735","1124","Ciamis","46211"
"14736","1124","Cigembor","46212"
"14737","1124","Cisadap","46215"
"14738","1124","Imbanagara","46219"
"14739","1124","Imbanagara Raya","46219"
"14740","1124","Kertasari","46213"
"14741","1124","Linggasari","46216"
"14742","1124","Maleber","46214"
"14743","1124","Panyingkiran","46211"
"14744","1124","Pawindan","46218"
"14745","1124","Sindangrasa","46215"
"14746","1125","Cidolog","46352"
"14747","1125","Ciparay","46352"
"14748","1125","Hegarmanah","46352"
"14749","1125","Janggala","46352"
"14750","1125","Jelegong","46352"
"14751","1125","Sukasari","46352"
"14752","1126","Cihaurbeuti","46262"
"14753","1126","Cijulang","46262"
"14754","1126","Padamulya","46262"
"14755","1126","Pamokolan","46262"
"14756","1126","Pasirtamiang","46262"
"14757","1126","Sukahaji","46262"
"14758","1126","Sukahurip","46262"
"14759","1126","Sukamaju","46262"
"14760","1126","Sukamulya","46262"
"14761","1126","Sukasetia","46262"
"14762","1126","Sumberjaya","46262"
"14763","1127","Bojongmengger","46271"
"14764","1127","Ciharalang","46271"
"14765","1127","Cijeungjing","46271"
"14766","1127","Dewasari","46271"
"14767","1127","Handapherang","46271"
"14768","1127","Karanganyar","46271"
"14769","1127","Karangkamulyan","46271"
"14770","1127","Kertabumi","46271"
"14771","1127","Kertaharja","46271"
"14772","1127","Pamalayan","46271"
"14773","1127","Utama","46271"
"14774","1128","Cikoneng","46261"
"14775","1128","Cimari","46261"
"14776","1128","Darmacaang","46261"
"14777","1128","Gegempalan","46261"
"14778","1128","Kujang","46261"
"14779","1128","Margaluyu","46261"
"14780","1128","Nasol","46261"
"14781","1128","Panaragan","46261"
"14782","1128","Sindangsari","46261"
"14783","1129","Beber","46381"
"14784","1129","Bojongmalang","46381"
"14785","1129","Cimaragas","46381"
"14786","1129","Jayaraksa","46381"
"14787","1129","Raksabaya","46381"
"14788","1130","Bangbayang","46252"
"14789","1130","Buniseuri","46252"
"14790","1130","Ciakar","46252"
"14791","1130","Cieurih","46252"
"14792","1130","Cipaku","46252"
"14793","1130","Gereba","46252"
"14794","1130","Jalatrang","46252"
"14795","1130","Mekarsari","46252"
"14796","1130","Muktisari","46252"
"14797","1130","Pusakasari","46252"
"14798","1130","Selacai","46252"
"14799","1130","Selamanik","46252"
"14800","1130","Sukawening","46252"
"14801","1131","Bangunharja","46386"
"14802","1131","Cisaga","46386"
"14803","1131","Danasari","46386"
"14804","1131","Girimukti","46386"
"14805","1131","Karyamulya","46386"
"14806","1131","Kepel","46386"
"14807","1131","Mekarmukti","46386"
"14808","1131","Sidamulya","46386"
"14809","1131","Sukahurip","46386"
"14810","1131","Tanjungjaya","46386"
"14811","1131","Wangunjaya","46386"
"14812","1132","Bayasari","46273"
"14813","1132","Cintanagara","46273"
"14814","1132","Dayeuhluhur","46273"
"14815","1132","Jatinagara","46273"
"14816","1132","Mulyasari","46273"
"14817","1132","Sukanagara","46273"
"14818","1133","Citeureup","46253"
"14819","1133","Karangpawitan","46253"
"14820","1133","Kawali","46253"
"14821","1133","Kawalimukti","46253"
"14822","1133","Linggapura","46253"
"14823","1133","Margamulya","46253"
"14824","1133","Purwasari","46253"
"14825","1133","Selasari","46253"
"14826","1133","Sindangsari","46253"
"14827","1133","Talagasari","46253"
"14828","1133","Winduraja","46253"
"14829","1134","Baregbeg","46385"
"14830","1134","Cintajaya","46385"
"14831","1134","Cintaratu","46385"
"14832","1134","Kalapasawit","46385"
"14833","1134","Kertajaya","46385"
"14834","1134","Puloerang","46385"
"14835","1134","Sidaharja","46385"
"14836","1134","Sindangangin","46385"
"14837","1134","Sukanagara","46385"
"14838","1134","Tambakreja","46385"
"14839","1135","Awiluar","46258"
"14840","1135","Cikupa","46258"
"14841","1135","Darmaraja","46258"
"14842","1135","Lumbung","46258"
"14843","1135","Lumbungsari","46258"
"14844","1135","Rawa","46258"
"14845","1135","Sadewata","46258"
"14846","1135","Sukaraharja","46258"
"14847","1136","Bangunsari","46382"
"14848","1136","Bantarsari","46382"
"14849","1136","Kertahayu","46361"
"14850","1136","Margajaya","46382"
"14851","1136","Mekarmulya","46382"
"14852","1136","Neglasari","46382"
"14853","1136","Pamarican","46382"
"14854","1136","Pasirnagara","46382"
"14855","1136","Sidaharja","46382"
"14856","1136","Sidamulih","46365"
"14857","1136","Sukahurip","46382"
"14858","1136","Sukajadi","46382"
"14859","1136","Sukajaya","46382"
"14860","1136","Sukamukti","46382"
"14861","1137","Bangunjaya","46255"
"14862","1137","Cinyasag","46255"
"14863","1137","Gardujaya","46255"
"14864","1137","Girilaya","46255"
"14865","1137","Indragiri","46255"
"14866","1137","Jagabaya","46255"
"14867","1137","Karangpaningal","46255"
"14868","1137","Kertajaya","46255"
"14869","1137","Kertayasa","46255"
"14870","1137","Mekarbuana","46255"
"14871","1137","Nagarajati","46255"
"14872","1137","Nagarajaya","46255"
"14873","1137","Nagarapageuh","46255"
"14874","1137","Nagarawangi","46255"
"14875","1137","Natanegara","46255"
"14876","1137","Panawangan","46255"
"14877","1137","Sadapaingan","46255"
"14878","1137","Sagalaherang","46255"
"14879","1138","Bahara","46264"
"14880","1138","Ciomas","46264"
"14881","1138","Hujungtiwu","46264"
"14882","1138","Kertamandala","46264"
"14883","1138","Mandalare","46264"
"14884","1138","Maparah","46264"
"14885","1138","Panjalu","46264"
"14886","1138","Sandingtaman","46264"
"14887","1139","Banjarangsana","46263"
"14888","1139","Buanamekar","46263"
"14889","1139","Golat","46263"
"14890","1139","Jayagiri","46263"
"14891","1139","Kertaraharja","46263"
"14892","1139","Medanglayang","46263"
"14893","1139","Panumbangan","46263"
"14894","1139","Payungagung","46263"
"14895","1139","Payungsari","46263"
"14896","1139","Sindangbarang","46263"
"14897","1139","Sindangherang","46263"
"14898","1139","Sindangmukti","46263"
"14899","1139","Sukakerta","46263"
"14900","1139","Tanjungmulya","46263"
"14901","1140","Bantardawa","46385"
"14902","1140","Karangpaningal","46385"
"14903","1140","Kutawaringin","46385"
"14904","1140","Padaringan","46385"
"14905","1140","Pasirlawang","46385"
"14906","1140","Purwadadi","46385"
"14907","1140","Purwajaya","46385"
"14908","1140","Sidarahayu","46385"
"14909","1140","Sukamulya","46385"
"14910","1141","Andapraja","46254"
"14911","1141","Purwaraja","46254"
"14912","1141","Rajadesa","46254"
"14913","1141","Sirnabaya","46254"
"14914","1141","Sirnajaya","46254"
"14915","1141","Sukaharja","46254"
"14916","1141","Sukajaya","46254"
"14917","1141","Tanjungjaya","46254"
"14918","1141","Tanjungsari","46254"
"14919","1141","Tanjungsukur","46254"
"14920","1141","Tigaherang","46254"
"14921","1142","Bojonggedang","46387"
"14922","1142","Cileungsir","46387"
"14923","1142","Cisontrol","46387"
"14924","1142","Dadiharja","46387"
"14925","1142","Giriharja","46387"
"14926","1142","Jangalaharja","46387"
"14927","1142","Karangpari","46387"
"14928","1142","Kawunglarang","46387"
"14929","1142","Kiarapayung","46387"
"14930","1142","Patakaharja","46387"
"14931","1142","Rancah","46387"
"14932","1142","Situmandala","46387"
"14933","1142","Wangunsari","46387"
"14934","1143","Bendasari","46256"
"14935","1143","Gunungsari","46256"
"14936","1143","Mangkubumi","46256"
"14937","1143","Mekarjadi","46256"
"14938","1143","Sadananya","46256"
"14939","1143","Sukajadi","46256"
"14940","1143","Tanjungsari","46256"
"14941","1143","Werasari","46256"
"14942","1144","Budiasih","46268"
"14943","1144","Budiharja","46268"
"14944","1144","Gunungcupu","46268"
"14945","1144","Sindangkasih","46268"
"14946","1144","Sukamanah","46268"
"14947","1144","Sukaraja","46268"
"14948","1144","Sukaresik","46268"
